,label,transcript
6954,F04_B2_UW90_M3,shareit
6955,CM13_B2_CW12_M3,was
6956,CM13_B2_CW4_M5,NA
6957,M14_B1_CW2_M5,NA
6958,F04_B2_UW10_M3,sugar
6959,M14_B3_D2_M6,2
6960,CM13_B1_CW95_M5,come
6961,CM13_B1_LP_M5,papa
6962,CM13_B1_UW64_M6,choice
6963,CM13_B1_UW84_M3,window
6964,CM13_B3_UW18_M5,nigel
6965,F04_B2_UW12_M5,toothache
6966,CM13_B1_C3_M3,delete
6967,F04_B1_LZ_M8,zulu
6968,M14_B3_CW31_M6,not
6969,CM13_B2_D0_M3,0
6970,CM13_B3_LH_M5,hotel
6971,M14_B2_CW46_M8,do
6972,M16_B3_LR_M6,romeo
6973,M16_B2_CW17_M6,with
6974,M16_B3_CW76_M3,or i
6975,CM13_B2_D7_M5,7
6976,CM13_B1_UW36_M8,exactitud
6977,CM13_B1_C15_M3,copy
6978,M14_B1_CW10_M5,it
6979,CM13_B3_LX_M3,x-ray
6980,F04_B2_UW61_M7,buffoon
6981,M14_B2_UW82_M7,watch
6982,CM13_B3_CW44_M6,which
6983,F04_B2_UW42_M6,violin
6984,F04_B3_UW50_M5,imaginate
6985,M14_B1_CW95_M3,come
6986,M14_B3_UW47_M8,berserker
6987,M16_B2_CW77_M8,NA
6988,CM13_B3_UW81_M7,sandpipers
6989,M14_B2_UW42_M7,battlements
6990,M14_B3_CW38_M6,can
6991,CM13_B1_UW16_M5,nevertheless
6992,F04_B1_LV_M6,victor
6993,CM13_B2_CW47_M5,how
6994,CM13_B3_CW66_M5,into
6995,CM13_B3_C1_M8,command
6996,CM13_B2_UW100_M3,some
6997,M14_B2_CW12_M6,was
6998,CM13_B3_CW55_M3,many
6999,F04_B2_CW36_M3,NA
7000,CM13_B2_CW86_M7,boil
7001,M14_B1_CW4_M7,hey
7002,M14_B1_UW45_M8,legislature
7003,F04_B1_CW7_M5,is
7004,F04_B2_UW58_M7,boyhood
7005,CM13_B2_CW21_M5,at
7006,CM13_B2_UW2_M8,needlepoint
7007,CM13_B3_LN_M3,november
7008,CM13_B3_C15_M3,copy
7009,M16_B3_UW2_M8,bored
7010,CM13_B2_CW77_M3,could
7011,M14_B3_UW91_M6,balloons
7012,CM13_B1_CW2_M5,of
7013,CM13_B1_LL_M6,lima
7014,CM13_B3_UW79_M8,pow wow
7015,CM13_B1_UW60_M5,birmingham
7016,M16_B1_LJ_M3,juliet
7017,CM13_B1_UW51_M3,python
7018,CM13_B3_CW39_M5,said
7019,CM13_B1_UW14_M7,lethargy
7020,M14_B2_C18_M7,laughed
7021,CM13_B2_CW8_M6,you
7022,M14_B2_UW74_M7,deluge
7023,CM13_B3_CW3_M7,and
7024,F04_B1_UW26_M6,behavior movies
7025,F04_B2_UW37_M6,aversion
7026,M14_B2_UW54_M7,NA
7027,CM13_B3_CW83_M6,ben
7028,CM13_B3_UW40_M6,without
7029,CM13_B2_CW7_M6,is
7030,CM13_B2_CW94_M6,get
7031,M16_B1_CW46_M7,do
7032,M16_B2_LZ_M7,zulu
7033,M14_B3_CW67_M3,time
7034,CM13_B1_UW32_M5,circular
7035,CM13_B3_UW84_M3,pajamas
7036,CM13_B2_LT_M8,tango
7037,M16_B1_UW30_M3,sunshine
7038,CM13_B3_UW51_M3,multiflora
7039,M14_B1_CW93_M6,did
7040,M16_B3_UW32_M3,slingshot
7041,M14_B1_CW18_M6,his
7042,CM13_B1_UW79_M6,joseph
7043,CM13_B1_CW92_M8,day
7044,M16_B3_CW75_M5,no
7045,M14_B2_CW1_M5,the
7046,CM13_B3_UW61_M8,bungalows
7047,F04_B2_CW49_M8,if
7048,CM13_B1_LB_M7,bravo
7049,CM13_B2_UW82_M8,watch
7050,F04_B2_D5_M5,5
7051,F04_B1_CW86_M6,oil
7052,CM13_B1_CW51_M3,up
7053,CM13_B2_CW6_M3,in
7054,F04_B1_CW35_M5,wii
7055,M16_B1_C16_M3,apoid
7056,F04_B3_C4_M6,angier
7057,F04_B3_C18_M7,left
7058,M16_B1_CW79_M5,long
7059,M14_B3_CW88_M6,now
7060,CM13_B1_CW23_M7,this
7061,M16_B2_CW66_M6,into
7062,M16_B3_CW69_M5,look
7063,CM13_B1_UW96_M3,scissors
7064,F04_B1_UW64_M7,toys
7065,M16_B2_LQ_M8,cougar
7066,CM13_B3_UW86_M6,brush
7067,CM13_B1_UW35_M6,equilibrium
7068,M14_B2_CW31_M3,NA
7069,M14_B3_UW81_M7,sandpipers
7070,F04_B2_C2_M6,back bay
7071,M16_B3_CW21_M5,NA
7072,M14_B2_CW77_M5,hey
7073,F04_B1_UW69_M3,employment
7074,F04_B2_CW61_M8,NA
7075,F04_B3_C4_M3,angier
7076,M14_B3_CW53_M6,about
7077,CM13_B3_UW6_M6,greyhound
7078,M14_B1_CW33_M3,NA
7079,CM13_B1_C17_M6,downward
7080,M16_B3_CW58_M5,NA
7081,M16_B1_CW52_M6,NA
7082,M14_B1_CW66_M3,into
7083,CM13_B3_CW23_M6,this
7084,M14_B1_UW80_M5,acai
7085,CM13_B3_UW31_M8,shout
7086,CM13_B2_UW64_M7,butcher
7087,CM13_B2_LY_M5,yankee
7088,M14_B2_UW44_M8,beef
7089,M16_B1_UW63_M6,chauffeur
7090,F04_B2_CW86_M6,oil
7091,M14_B3_CW25_M5,from
7092,M16_B2_CW65_M6,him
7093,M16_B3_LQ_M6,NA
7094,CM13_B1_UW87_M7,knife
7095,M14_B3_CW47_M7,how
7096,F04_B3_CW45_M7,she
7097,M16_B2_CW61_M3,NA
7098,M14_B2_CW60_M3,sam
7099,M14_B2_UW9_M3,skyward
7100,F04_B3_UW76_M6,NA
7101,F04_B1_UW14_M8,that's so cute
7102,F04_B2_C17_M7,download
7103,CM13_B3_UW25_M3,rendezvous
7104,CM13_B2_UW87_M7,car
7105,M14_B3_UW1_M6,enthused
7106,M14_B3_UW69_M5,equilibrium
7107,F04_B2_CW41_M3,you
7108,M14_B2_LT_M3,tango
7109,F04_B2_UW66_M7,candlelight
7110,CM13_B1_LD_M7,delta
7111,CM13_B2_CW15_M5,ar
7112,CM13_B2_UW50_M5,blithe
7113,CM13_B1_CW32_M5,what
7114,M16_B1_CW38_M6,NA
7115,F04_B1_UW42_M8,inquire
7116,CM13_B1_C12_M6,sentence
7117,CM13_B2_UW88_M6,blue
7118,F04_B2_CW70_M8,more
7119,M14_B3_D3_M5,3
7120,M14_B2_LA_M3,alpha
7121,CM13_B1_CW31_M7,not
7122,M16_B2_CW66_M8,into
7123,CM13_B2_CW45_M7,she
7124,CM13_B2_UW77_M5,dispossess
7125,CM13_B1_CW69_M8,look
7126,F04_B1_UW62_M7,chatterbox
7127,M14_B1_D0_M6,0
7128,F04_B3_CW9_M6,that
7129,CM13_B2_CW57_M7,them
7130,CM13_B3_CW1_M5,the
7131,F04_B2_UW31_M7,appreciable
7132,F04_B3_D7_M6,7
7133,CM13_B1_CW95_M3,come
7134,M16_B3_D8_M6,8
7135,M16_B2_UW81_M3,kim jong-un
7136,CM13_B1_UW18_M6,rejoinder
7137,CM13_B1_UW39_M6,fowler
7138,F04_B3_UW91_M7,balloon
7139,M16_B2_CW48_M3,NA
7140,M16_B3_D0_M3,NA
7141,CM13_B3_CW63_M5,make
7142,CM13_B1_UW92_M3,shuffle
7143,F04_B3_UW33_M6,turn
7144,CM13_B3_UW66_M7,cushing
7145,F04_B2_CW55_M3,many
7146,CM13_B3_CW29_M5,word
7147,CM13_B1_CW75_M7,no
7148,CM13_B3_CW18_M7,his
7149,CM13_B2_CW38_M7,can
7150,F04_B2_CW29_M3,word
7151,CM13_B3_UW7_M7,hanger
7152,F04_B2_UW35_M7,i trust you
7153,M14_B2_C2_M6,backspace
7154,CM13_B3_UW24_M8,regime
7155,CM13_B2_UW45_M5,ali green
7156,M16_B3_LR_M3,romeo
7157,M16_B3_CW92_M6,play
7158,M14_B3_D0_M3,0
7159,CM13_B1_UW38_M5,footmarks
7160,CM13_B2_UW58_M7,boyhood
7161,CM13_B1_CW88_M8,now
7162,CM13_B2_UW8_M7,sharpshooter
7163,M14_B3_UW52_M3,observation
7164,F04_B3_LI_M5,india
7165,M14_B1_D9_M3,9
7166,CM13_B2_CW36_M3,when
7167,F04_B3_UW82_M8,doodling
7168,M16_B2_CW8_M3,you
7169,F04_B3_UW74_M6,judith
7170,CM13_B3_UW4_M5,foil
7171,CM13_B1_LD_M5,delta
7172,M14_B1_UW32_M6,circular
7173,F04_B2_C9_M3,shift
7174,CM13_B1_UW54_M3,amethyst
7175,M16_B1_C19_M7,laura wright
7176,CM13_B2_UW61_M3,buffoon
7177,CM13_B3_LA_M3,alpha
7178,M16_B1_UW60_M3,NA
7179,CM13_B3_CW23_M8,this
7180,CM13_B2_CW100_M8,yes
7181,M14_B3_UW30_M5,scullion
7182,CM13_B2_LC_M7,charlie
7183,CM13_B1_CW56_M7,then
7184,M16_B2_LK_M5,kilo
7185,F04_B1_CW56_M7,and then
7186,M16_B1_UW52_M7,NA
7187,M16_B3_CW8_M8,you
7188,CM13_B2_LX_M3,x-ray
7189,M14_B2_UW65_M6,butterflies
7190,CM13_B2_UW70_M7,coherent
7191,F04_B3_UW65_M3,convenient
7192,CM13_B2_C10_M6,line
7193,CM13_B1_C17_M7,downward
7194,M16_B2_C17_M5,downelink
7195,M16_B1_UW4_M8,NA
7196,CM13_B2_CW35_M6,wii
7197,CM13_B1_C15_M8,copy
7198,CM13_B1_UW31_M6,choking
7199,CM13_B2_UW62_M7,bulge
7200,CM13_B3_UW30_M5,scullion
7201,CM13_B3_CW29_M6,word
7202,CM13_B3_CW15_M6,ar
7203,CM13_B1_CW27_M5,had
7204,F04_B2_CW44_M5,which
7205,CM13_B2_LE_M3,echo
7206,CM13_B3_D2_M6,2
7207,M14_B1_UW64_M7,choice
7208,M14_B2_CW9_M5,that
7209,M14_B3_UW83_M6,jumping
7210,F04_B1_CW42_M6,and
7211,M16_B3_CW69_M3,look
7212,CM13_B1_CW75_M6,no
7213,CM13_B1_CW22_M6,b
7214,CM13_B1_CW87_M8,it's
7215,CM13_B3_UW7_M8,hanger
7216,CM13_B2_UW6_M3,roof
7217,CM13_B1_UW50_M3,promulgate
7218,F04_B1_D1_M6,1
7219,M16_B2_CW68_M7,NA
7220,M16_B1_C9_M8,NA
7221,CM13_B3_C5_M6,tab
7222,M14_B1_UW62_M5,chatterbox
7223,CM13_B2_D5_M8,5
7224,M16_B2_UW50_M6,NA
7225,F04_B3_UW62_M8,choking
7226,F04_B3_CW13_M5,4
7227,M14_B2_UW10_M6,sugar
7228,CM13_B3_UW30_M3,scullion
7229,CM13_B3_UW43_M5,designate
7230,CM13_B2_CW8_M5,you
7231,F04_B2_UW68_M6,love ready
7232,M14_B1_UW9_M8,cowboys
7233,M14_B3_LB_M5,bro
7234,F04_B1_UW41_M3,alienable
7235,CM13_B2_CW1_M6,duh
7236,CM13_B2_CW29_M8,word
7237,M16_B1_UW89_M5,gru
7238,M16_B3_LX_M3,actually
7239,M14_B3_LG_M3,golf
7240,F04_B2_CW85_M7,who
7241,F04_B2_UW70_M5,coherent
7242,CM13_B2_CW80_M3,dan
7243,CM13_B1_CW35_M7,wii
7244,CM13_B3_UW86_M8,rush
7245,F04_B2_LP_M3,papa
7246,M14_B1_CW57_M7,damn
7247,CM13_B1_CW44_M7,which
7248,M16_B2_CW90_M7,on
7249,M14_B2_CW88_M3,now
7250,CM13_B2_UW22_M7,agricultural
7251,CM13_B2_LL_M8,lena
7252,M14_B3_UW25_M6,find it
7253,CM13_B1_CW64_M8,like
7254,CM13_B1_UW97_M7,duck
7255,M14_B2_CW56_M6,then
7256,CM13_B3_UW18_M6,nigel
7257,M16_B3_UW33_M8,NA
7258,CM13_B2_CW91_M3,down
7259,M16_B3_UW62_M5,choking
7260,M16_B2_UW63_M5,NA
7261,M14_B3_CW98_M6,heart
7262,CM13_B3_LB_M3,bravo
7263,CM13_B1_CW59_M3,so
7264,CM13_B1_UW57_M6,asia
7265,M16_B3_CW1_M6,NA
7266,M16_B1_UW26_M3,are you real
7267,F04_B3_UW77_M6,nausea
7268,M16_B2_CW29_M5,word
7269,CM13_B3_CW41_M6,use
7270,M14_B3_LZ_M8,zulu
7271,CM13_B2_UW40_M3,baths
7272,M16_B3_UW7_M7,NA
7273,CM13_B3_LM_M6,mike
7274,CM13_B2_C9_M8,shift
7275,CM13_B3_UW57_M6,washerwoman
7276,CM13_B2_D4_M5,4
7277,M14_B3_C12_M8,sentence
7278,CM13_B1_UW44_M8,journalism
7279,CM13_B1_LJ_M6,juliet
7280,F04_B2_CW11_M5,NA
7281,M16_B2_CW82_M6,NA
7282,F04_B3_LA_M5,alpha
7283,M16_B2_CW56_M3,then
7284,M14_B3_CW67_M6,time
7285,F04_B2_UW56_M6,father
7286,M14_B2_C1_M5,the man
7287,F04_B2_CW87_M3,it's
7288,M14_B1_CW21_M6,act
7289,CM13_B3_UW99_M8,away
7290,M16_B3_UW79_M6,power
7291,F04_B2_LW_M6,whiskey
7292,M14_B3_LD_M3,delta
7293,F04_B3_UW33_M3,sean
7294,F04_B3_CW86_M5,oil
7295,CM13_B3_UW87_M7,drum
7296,M14_B2_CW54_M7,out
7297,M16_B2_CW98_M8,fight
7298,CM13_B2_UW53_M7,NA
7299,M16_B3_CW9_M6,left
7300,M14_B2_CW37_M7,your
7301,CM13_B2_UW6_M5,NA
7302,F04_B2_UW62_M8,forward
7303,M16_B3_CW91_M5,down
7304,M16_B1_UW2_M6,faithfulness
7305,M16_B3_UW29_M5,soy
7306,F04_B2_UW80_M3,emilio
7307,F04_B1_UW71_M3,gigantic
7308,M14_B2_UW13_M3,unusual
7309,M16_B3_UW97_M8,watch
7310,M14_B3_CW66_M5,into
7311,M16_B2_C7_M3,old
7312,CM13_B1_CW71_M8,right
7313,M14_B1_CW47_M3,how
7314,M16_B2_UW97_M3,NA
7315,CM13_B3_C10_M5,line
7316,CM13_B3_C12_M7,sentence
7317,M14_B2_CW10_M3,it
7318,CM13_B3_CW76_M3,way
7319,CM13_B1_LR_M8,romeo
7320,F04_B3_UW90_M7,NA
7321,M16_B3_UW48_M6,NA
7322,M14_B2_CW14_M3,on
7323,CM13_B3_CW66_M7,into
7324,CM13_B1_CW27_M3,had
7325,F04_B3_UW80_M6,praiseworthy
7326,F04_B2_LL_M8,lima
7327,M14_B2_CW76_M7,wayne
7328,CM13_B3_D8_M5,8
7329,CM13_B1_UW35_M8,equilibrium
7330,CM13_B2_CW99_M8,oh
7331,M14_B1_UW37_M8,eyebrows
7332,M14_B1_CW22_M3,b
7333,CM13_B2_CW47_M8,how
7334,CM13_B2_UW37_M8,aversion
7335,M14_B3_UW20_M5,NA
7336,CM13_B3_LV_M5,victor
7337,CM13_B3_D6_M8,6
7338,CM13_B3_UW55_M6,35
7339,CM13_B1_UW50_M7,promulgate
7340,CM13_B3_UW60_M7,browbeat
7341,M16_B1_UW57_M8,asia
7342,F04_B1_CW23_M3,this
7343,CM13_B2_D8_M5,8
7344,CM13_B2_UW11_M5,supreme
7345,CM13_B2_D3_M7,3
7346,CM13_B2_LT_M6,tango
7347,CM13_B2_UW38_M3,bachelor
7348,M14_B3_CW69_M3,look
7349,CM13_B3_CW35_M3,wii
7350,M14_B1_UW23_M8,autobiography
7351,M14_B2_CW57_M5,damn
7352,CM13_B2_CW73_M5,see
7353,M14_B1_UW26_M6,behavior
7354,M14_B3_CW13_M5,4
7355,M16_B3_UW53_M8,NA
7356,CM13_B2_CW93_M3,did
7357,CM13_B3_CW53_M6,about
7358,M14_B3_CW85_M3,who
7359,CM13_B1_CW4_M3,NA
7360,CM13_B3_LY_M7,yankee
7361,M14_B3_CW85_M8,who
7362,CM13_B2_CW65_M8,kim
7363,F04_B3_CW54_M3,NA
7364,F04_B3_CW28_M3,bye
7365,CM13_B3_CW9_M7,that
7366,CM13_B3_LS_M3,ciara
7367,F04_B2_UW95_M7,penndot
7368,M16_B1_UW86_M8,NA
7369,CM13_B3_CW65_M8,kim
7370,F04_B1_UW20_M6,bounce u play
7371,CM13_B1_CW52_M8,other
7372,CM13_B3_UW52_M6,observation
7373,CM13_B2_CW62_M3,wood
7374,CM13_B3_C7_M7,alt
7375,CM13_B3_UW31_M5,shout
7376,CM13_B2_UW83_M3,plane
7377,CM13_B3_UW89_M7,clown
7378,M14_B3_UW31_M7,doubt
7379,M14_B1_CW97_M5,mets
7380,CM13_B3_CW28_M7,bye
7381,M14_B3_UW94_M3,slide
7382,CM13_B1_UW43_M7,jackdaws
7383,F04_B3_LV_M3,victor
7384,CM13_B2_CW62_M7,wood
7385,M16_B1_UW50_M7,NA
7386,CM13_B1_UW21_M5,achieve
7387,M14_B1_UW13_M3,hypothesis
7388,M14_B2_UW39_M5,bathe
7389,CM13_B1_LX_M8,x-ray
7390,CM13_B3_LF_M6,foxtrot
7391,CM13_B3_D2_M7,2
7392,CM13_B3_UW46_M8,southeastern
7393,M14_B3_CW50_M5,well
7394,F04_B3_D6_M5,NA
7395,M16_B3_CW41_M8,NA
7396,CM13_B2_CW58_M7,bees
7397,M16_B1_UW42_M7,NA
7398,M14_B2_UW57_M3,boulevard
7399,M14_B3_CW83_M8,and
7400,CM13_B2_CW37_M3,your
7401,M14_B3_UW23_M3,refugee
7402,M16_B1_CW57_M5,them
7403,M14_B1_CW81_M6,first
7404,CM13_B1_CW85_M7,who
7405,CM13_B2_CW67_M8,time
7406,CM13_B1_D7_M8,7
7407,CM13_B2_UW32_M8,apprehend
7408,F04_B1_LN_M6,november
7409,M16_B1_CW97_M7,NA
7410,M16_B3_CW10_M7,ed's
7411,M16_B1_C19_M5,fluorite
7412,M16_B2_LP_M3,pogba
7413,CM13_B1_CW2_M6,of
7414,M16_B2_UW11_M5,NA
7415,M14_B1_CW73_M6,see
7416,M14_B2_CW20_M5,i
7417,F04_B1_CW74_M8,number
7418,CM13_B1_C19_M3,right
7419,CM13_B3_UW5_M8,good
7420,F04_B2_CW44_M3,which
7421,F04_B3_C12_M6,NA
7422,CM13_B2_CW16_M5,as
7423,M16_B2_UW100_M3,NA
7424,CM13_B2_LF_M5,foxtrot
7425,M14_B2_LX_M6,x-ray
7426,CM13_B1_UW35_M5,equilibrium
7427,CM13_B2_UW16_M7,ablutions
7428,M14_B1_UW2_M3,faithfulness
7429,M14_B1_UW93_M8,monkey
7430,M14_B3_C6_M8,skate
7431,CM13_B3_CW31_M3,not
7432,CM13_B3_UW64_M7,commercial
7433,CM13_B2_UW64_M5,butcher
7434,CM13_B2_UW35_M8,atrocious
7435,CM13_B3_CW23_M3,this
7436,M14_B2_CW90_M5,long
7437,M14_B2_CW70_M5,more
7438,M16_B2_CW49_M8,if
7439,M14_B3_CW3_M8,NA
7440,M14_B1_UW35_M6,equilibrium
7441,F04_B1_CW50_M5,well
7442,CM13_B1_CW70_M5,more
7443,CM13_B1_CW39_M8,said
7444,CM13_B2_UW65_M7,butterflies
7445,CM13_B1_UW5_M3,psychological
7446,CM13_B3_C2_M6,backspace
7447,CM13_B2_CW34_M3,where
7448,F04_B1_CW25_M7,NA
7449,CM13_B3_CW86_M5,oil
7450,F04_B1_CW21_M5,act
7451,F04_B3_UW84_M6,pajamas
7452,CM13_B3_CW89_M7,find
7453,M16_B3_CW74_M8,NA
7454,CM13_B1_UW9_M8,cowboys
7455,CM13_B3_UW48_M8,chambermaid
7456,F04_B2_CW4_M6,NA
7457,F04_B2_UW48_M8,batak
7458,M14_B3_CW80_M7,band
7459,M14_B3_UW3_M8,fayetteville
7460,M14_B2_UW91_M7,orange
7461,CM13_B1_UW23_M7,autobiography
7462,CM13_B2_LY_M6,yankee
7463,CM13_B2_UW20_M7,adjacent
7464,F04_B2_UW68_M8,love ready
7465,CM13_B2_CW17_M5,with
7466,CM13_B3_UW67_M7,dodgers
7467,F04_B1_UW58_M8,usher
7468,CM13_B3_CW14_M6,on
7469,CM13_B1_UW7_M7,able-bodied
7470,CM13_B1_LZ_M3,zulu
7471,M14_B3_LG_M6,golf
7472,CM13_B3_UW12_M3,joyful
7473,M14_B1_CW44_M6,which
7474,M16_B2_LS_M8,ciara
7475,F04_B1_CW31_M7,not
7476,CM13_B3_UW88_M7,frog
7477,CM13_B2_LD_M3,delta
7478,CM13_B1_CW51_M7,up
7479,CM13_B2_D9_M3,9
7480,M14_B3_UW41_M7,yale
7481,CM13_B2_CW67_M7,time
7482,CM13_B1_D8_M8,8
7483,CM13_B2_CW58_M6,these
7484,CM13_B1_UW45_M6,legislature
7485,M16_B3_UW89_M8,NA
7486,CM13_B1_LC_M3,charlie
7487,CM13_B2_UW31_M5,appreciable
7488,CM13_B3_CW58_M8,these
7489,CM13_B1_CW40_M6,ver
7490,CM13_B1_CW77_M7,could
7491,M14_B2_C18_M8,left
7492,CM13_B3_CW41_M8,use
7493,M14_B2_CW55_M7,manny
7494,M14_B1_UW92_M8,shovel
7495,CM13_B1_UW12_M3,pickled
7496,M16_B1_UW23_M5,volume iii on jessie
7497,CM13_B2_CW82_M5,water
7498,CM13_B3_UW41_M5,yale
7499,M16_B3_UW88_M3,phone
7500,CM13_B1_UW36_M5,exactitud
7501,CM13_B1_CW60_M5,some
7502,M16_B2_C6_M5,escape
7503,M16_B1_UW70_M5,NA
7504,CM13_B2_D1_M7,1
7505,F04_B2_UW42_M3,saddlemen
7506,CM13_B2_CW93_M7,did
7507,CM13_B3_CW17_M6,with
7508,CM13_B3_UW96_M6,fire
7509,F04_B1_UW72_M3,NA
7510,M14_B3_D3_M3,3
7511,F04_B1_UW74_M5,hallelujah
7512,CM13_B3_CW25_M8,from
7513,CM13_B3_LH_M8,hotel
7514,CM13_B3_UW24_M7,regime
7515,M14_B1_LF_M5,foxtrot
7516,CM13_B1_CW52_M5,other
7517,CM13_B3_UW45_M6,quadrupled
7518,M14_B2_UW97_M8,bat
7519,F04_B2_CW4_M3,NA
7520,CM13_B3_LG_M7,golf
7521,M16_B2_LR_M5,yahoo mail
7522,F04_B2_UW51_M6,watershed
7523,M16_B1_CW10_M8,it
7524,M14_B1_UW8_M6,bushel
7525,F04_B3_C7_M7,NA
7526,M14_B1_UW66_M7,cobblestones
7527,CM13_B3_CW25_M6,from
7528,CM13_B3_UW100_M7,crayon
7529,F04_B1_CW98_M8,part
7530,CM13_B2_LZ_M6,zulu
7531,M16_B3_UW77_M7,NA
7532,CM13_B3_C8_M8,control
7533,CM13_B1_CW6_M7,in
7534,F04_B1_CW84_M7,call
7535,M14_B1_CW10_M3,it
7536,CM13_B1_CW8_M7,you
7537,M14_B2_UW2_M7,needlepoint
7538,F04_B2_UW38_M8,bachelor
7539,M14_B3_CW42_M6,and
7540,M16_B1_CW97_M3,NA
7541,M14_B2_CW7_M7,is
7542,M14_B1_UW56_M7,ashamed
7543,F04_B1_UW32_M8,chucky 1
7544,CM13_B1_CW64_M6,like
7545,M14_B2_UW96_M3,bathtub
7546,F04_B2_CW73_M6,NA
7547,CM13_B1_CW59_M6,so
7548,CM13_B1_CW41_M7,use
7549,M16_B1_UW46_M5,NA
7550,F04_B1_UW69_M6,employment
7551,CM13_B3_UW3_M8,fayetteville
7552,F04_B3_UW16_M6,moonshine
7553,CM13_B1_UW38_M6,footmarks
7554,M16_B1_CW35_M5,willie
7555,CM13_B1_UW56_M7,ashamed
7556,F04_B2_CW76_M5,NA
7557,CM13_B1_CW37_M5,your
7558,M16_B2_LF_M3,NA
7559,M14_B2_UW34_M3,astounding
7560,M16_B2_LJ_M5,julia
7561,F04_B1_CW85_M5,who
7562,CM13_B1_UW67_M8,copenhagen
7563,CM13_B2_UW26_M3,although
7564,M14_B3_D9_M7,9
7565,CM13_B2_D7_M7,7
7566,M14_B1_CW21_M8,act
7567,CM13_B1_D5_M7,5
7568,F04_B2_UW77_M6,NA
7569,M14_B2_LB_M6,bravo
7570,F04_B3_UW99_M7,NA
7571,F04_B1_UW46_M7,mustache
7572,M16_B1_LE_M3,april
7573,CM13_B3_CW73_M3,see
7574,M14_B1_CW88_M7,now
7575,CM13_B1_CW16_M3,as
7576,CM13_B2_LW_M6,whiskey
7577,CM13_B1_UW1_M8,naturalization
7578,CM13_B1_C17_M8,downward
7579,F04_B3_UW18_M8,NA
7580,CM13_B2_LU_M8,uniform
7581,M16_B3_UW95_M6,NA
7582,CM13_B1_D0_M5,0
7583,CM13_B2_CW66_M8,into
7584,M14_B2_UW61_M5,buffoon
7585,F04_B2_UW79_M3,terrible
7586,CM13_B1_LW_M6,whiskey
7587,F04_B3_UW85_M5,flowers
7588,M16_B1_LO_M7,oscar
7589,M14_B3_CW34_M5,where
7590,CM13_B3_UW26_M8,resound
7591,M16_B1_UW26_M6,are you real
7592,M16_B3_UW39_M8,wherewithal
7593,M16_B2_UW27_M7,NA
7594,M16_B3_UW1_M3,NA
7595,CM13_B3_LU_M8,uniform
7596,M14_B2_CW32_M3,why
7597,F04_B3_UW39_M6,NA
7598,F04_B2_CW48_M3,there
7599,M14_B2_CW92_M7,hey
7600,CM13_B2_CW78_M5,people
7601,CM13_B2_C13_M7,paste
7602,CM13_B3_UW64_M6,commercial
7603,F04_B2_C6_M8,escape
7604,M14_B2_CW61_M8,her
7605,F04_B2_LF_M8,buckshot
7606,F04_B1_D2_M8,2
7607,CM13_B1_UW26_M3,behavior
7608,F04_B1_CW74_M6,number
7609,CM13_B3_CW90_M6,long
7610,M16_B3_CW40_M5,there
7611,CM13_B3_LF_M3,foxtrot
7612,M16_B2_UW20_M7,NA
7613,CM13_B2_CW38_M3,can
7614,F04_B1_D8_M7,8
7615,F04_B2_UW73_M8,cowhide
7616,F04_B1_CW93_M3,did
7617,F04_B3_CW7_M8,is
7618,CM13_B3_UW29_M3,sawyer
7619,F04_B2_CW79_M3,my
7620,CM13_B3_UW58_M6,afterthought
7621,CM13_B1_C12_M7,sentence
7622,M16_B3_C13_M7,haste
7623,M16_B1_CW5_M3,2
7624,M16_B3_CW29_M5,worried
7625,M16_B3_UW90_M6,green
7626,CM13_B3_CW100_M6,yes
7627,F04_B2_LR_M3,NA
7628,M14_B3_CW13_M3,4
7629,CM13_B2_UW60_M6,brotherhood
7630,M14_B2_UW73_M6,cowhide
7631,CM13_B3_CW60_M3,some
7632,M14_B3_CW98_M5,heart
7633,M14_B3_C13_M7,haste
7634,M16_B1_CW7_M8,is
7635,M16_B2_UW95_M3,hansel
7636,CM13_B3_UW38_M3,unyielding
7637,M14_B3_C9_M6,shift
7638,CM13_B1_LK_M3,kilo
7639,CM13_B2_UW22_M3,agricultural
7640,M16_B1_CW98_M7,holt
7641,CM13_B2_UW2_M6,needlepoint
7642,F04_B1_CW16_M5,as
7643,M14_B1_UW94_M6,banana
7644,M16_B2_CW41_M5,used
7645,F04_B3_UW23_M7,refugee
7646,F04_B3_C2_M5,backspace
7647,M16_B3_LP_M5,NA
7648,CM13_B3_UW43_M6,designate
7649,CM13_B3_UW30_M8,scullion
7650,F04_B1_UW100_M5,vacuum
7651,CM13_B1_UW99_M6,yellow
7652,F04_B3_UW24_M5,virginia
7653,M16_B3_CW82_M6,lawyer
7654,CM13_B3_UW61_M6,bungalows
7655,M14_B3_UW41_M5,yale
7656,CM13_B1_C12_M3,sentence
7657,CM13_B2_D7_M6,7
7658,M16_B1_UW37_M7,alba house
7659,M16_B3_CW75_M8,no
7660,CM13_B3_LD_M7,delta
7661,M16_B1_CW100_M8,NA
7662,M16_B1_CW19_M7,play
7663,F04_B1_UW82_M3,how
7664,F04_B3_UW81_M7,sandpipers
7665,M16_B1_UW75_M8,who are you
7666,M14_B2_CW7_M5,is
7667,CM13_B1_LN_M8,november
7668,CM13_B1_LA_M6,alpha
7669,M16_B1_UW69_M7,important
7670,CM13_B2_CW68_M3,has
7671,CM13_B2_CW50_M6,will
7672,M16_B3_CW90_M3,long
